years_experience,position,skills,location,market_salary,final_salary
8,Senior,"['FastAPI', 'GraphQL', 'Microservices', 'SQL', 'TypeScript']",Pune,2932000,2693000
10,Senior,"['C++', 'Dashboarding', 'Docker', 'JavaScript', 'Node.js', 'Python', 'React', 'iOS Development']",Hyderabad,3492000,3557000
6,Junior,"['Python', 'SQL']",Delhi,1696000,1836000
13,Mid,"['Bootstrap', 'GitHub Actions', 'Machine Learning', 'Python', 'SQL']",Delhi,2867000,2536000
17,Lead,"['DynamoDB', 'GitHub Actions', 'Hadoop', 'LangGraph', 'MySQL', 'SQL', 'SQLite']",Remote,4158000,3917000
16,Mid,"['Django', 'OpenAI API', 'Python', 'RAG', 'React', 'Statistics', 'TensorFlow']",Delhi,3264000,3147000
13,Senior,"['API Design', 'Docker', 'MLOps', 'MongoDB', 'SQL', 'Spring Boot', 'System Design']",Bangalore,4514000,4928000
0,Junior,"['C++', 'ETL', 'LLM', 'Python']",Pune,620000,613000
4,Mid,"['Bootstrap', 'Hadoop', 'LangGraph', 'NumPy', 'Prompt Engineering', 'Python', 'Redis']",Remote,1714000,1923000
10,Senior,"['Computer Vision', 'Dashboarding', 'NumPy', 'Python', 'TensorFlow']",Hyderabad,3078000,3054000
5,Mid,"['C', 'DynamoDB', 'LLM', 'Machine Learning', 'MongoDB', 'SQL', 'Spark']",Hyderabad,1975000,1902000
10,Mid,"['Firebase', 'Microservices', 'PyTorch', 'Python', 'System Design']",Mumbai,2714000,2404000
18,Director,"['C', 'Dart', 'Generative AI', 'Python', 'SQL', 'SQLite', 'Swift']",Bangalore,8047000,8238000
9,Senior,"['AWS', 'Agile', 'Kotlin', 'Prompt Engineering', 'PyTorch', 'Python', 'Spark']",Pune,2798000,2721000
5,Senior,"['API Design', 'MLOps', 'Power BI', 'SQL']",Bangalore,2706000,2408000
16,Manager,"['CI/CD', 'Python', 'SQL', 'Swift', 'Terraform']",Noida,5180000,5654000
14,Mid,"['Bootstrap', 'JavaScript', 'NumPy', 'Python', 'SQL']",Chennai,2319000,2226000
5,Senior,"['Dashboarding', 'Excel', 'Generative AI', 'OpenAI API', 'Python', 'Redis', 'Statistics']",Mumbai,3167000,3104000
10,Manager,"['Computer Vision', 'Kafka', 'MongoDB', 'NLP', 'Node.js', 'OpenAI API', 'Python', 'RAG', 'Terraform']",Chennai,4684000,5509000
6,Senior,"['Dashboarding', 'OpenAI API', 'PyTorch', 'Python']",Pune,2348000,2487000
11,Lead,"['FAISS', 'Groq API', 'Hadoop', 'Microservices', 'React', 'Scikit-learn', 'Spark', 'Testing']",Delhi,4657000,5402000
15,Mid,"['NLP', 'Node.js', 'Python']",Hyderabad,2971000,2485000
15,Director,"['Azure', 'Dart', 'Groq API', 'Python']",Pune,5821000,6687000
5,Mid,"['Excel', 'Groq API', 'Python', 'SQL']",Bangalore,2080000,2445000
8,Lead,"['C', 'C++', 'CI/CD', 'Data Pipelines', 'ETL', 'Kubernetes', 'Pandas', 'Python', 'System Design', 'Tailwind CSS']",Pune,3377000,3877000
5,Mid,"['Computer Vision', 'Data Pipelines', 'Groq API', 'NumPy', 'Python', 'SQL', 'Testing']",Delhi,2116000,2203000
1,Junior,"['ETL', 'Express.js', 'GitHub Actions', 'SQL']",Gurgaon,856000,949000
9,Lead,"['AWS', 'CSS', 'Groq API', 'MongoDB', 'Python']",Gurgaon,4472000,4483000
8,Mid,"['Angular', 'Apache Spark', 'Django', 'OpenAI API', 'Python', 'SQL']",Bangalore,2306000,2315000
18,Manager,"['Agile', 'Authentication', 'GCP', 'Power BI', 'Python', 'SQL']",Delhi,6045000,5723000
11,Mid,"['ETL', 'Express.js', 'Groq API', 'Prompt Engineering', 'Python']",Bangalore,2655000,2764000
18,Manager,"['Docker', 'Express.js', 'Java', 'JavaScript', 'MLOps', 'Python', 'SQL']",Delhi,5437000,5168000
1,Mid,"['C', 'DynamoDB', 'Python', 'SQL', 'Vue.js']",Delhi,1418000,1472000
1,Mid,"['Dart', 'LangChain', 'PyTorch', 'Python']",Bangalore,1608000,1705000
10,Mid,"['GCP', 'Python', 'SQL']",Delhi,2518000,2819000
0,Junior,"['Deep Learning', 'SQL', 'Scikit-learn']",Remote,640000,684000
20,Senior,"['PostgreSQL', 'Python', 'React', 'SQL', 'SQLite', 'System Design']",Bangalore,5037000,5150000
4,Mid,"['Kotlin', 'Nginx', 'NumPy', 'SQL', 'iOS Development']",Pune,1328000,1503000
16,Lead,"['Angular', 'Kubernetes', 'LangGraph', 'PostgreSQL', 'SQL', 'System Design']",Bangalore,5380000,4902000
1,Mid,"['API Design', 'FAISS', 'Next.js', 'Python', 'SQL', 'Scikit-learn']",Chennai,1205000,1334000
6,Senior,"['DynamoDB', 'Kubernetes', 'Python', 'Swift']",Chennai,2391000,2800000
3,Mid,"['Java', 'Power BI', 'SQL', 'Terraform']",Bangalore,1767000,1685000
15,Manager,"['Azure', 'GCP', 'Groq API', 'NLP', 'Node.js', 'Power BI', 'Python', 'SQL']",Remote,4910000,5903000
6,Mid,"['Data Pipelines', 'HTML', 'Python', 'REST API']",Pune,1515000,1280000
18,Lead,"['Apache Spark', 'Computer Vision', 'Data Pipelines', 'DynamoDB', 'Generative AI', 'Python', 'React Native', 'SQL', 'Terraform', 'Vector Databases']",Bangalore,6207000,7100000
17,Manager,"['Docker', 'Next.js', 'PostgreSQL', 'Python', 'Tailwind CSS']",Delhi,4849000,5560000
5,Senior,"['Dart', 'LLM', 'Machine Learning', 'MySQL', 'Python', 'SQL', 'SQLite', 'Spark']",Bangalore,3371000,3120000
1,Mid,"['DynamoDB', 'Kafka', 'Python', 'React Native', 'Redis', 'Vector Databases']",Chennai,1157000,1180000
16,Senior,"['Groq API', 'MLOps', 'Python', 'REST API', 'SQL']",Mumbai,3787000,4330000
15,Mid,"['Apache Spark', 'Authentication', 'C++', 'Data Analysis', 'JavaScript', 'Python']",Pune,2186000,2069000
17,Lead,"['Django', 'FastAPI', 'Kotlin', 'LLM', 'MLOps', 'Power BI']",Hyderabad,4774000,5380000
19,Director,"['GitHub Actions', 'Java', 'Microservices', 'REST API', 'SQL', 'Scikit-learn', 'System Design']",Gurgaon,8134000,8322000
3,Mid,"['AWS', 'Computer Vision', 'Dart', 'Java', 'Kotlin', 'Redis', 'Vue.js']",Noida,1742000,1690000
16,Senior,"['AWS', 'Express.js', 'Kubernetes', 'Microservices', 'Python', 'Redis', 'Spark', 'System Design', 'Tailwind CSS']",Pune,3242000,3523000
17,Manager,"['Computer Vision', 'Dashboarding', 'Flutter', 'Groq API', 'Next.js', 'Python', 'SQL']",Pune,4274000,4552000
5,Senior,"['API Design', 'C', 'CI/CD', 'Microservices', 'Node.js', 'REST API', 'React Native', 'Redis', 'System Design']",Bangalore,3002000,3147000
3,Mid,"['Express.js', 'Python', 'SQL', 'Swift']",Hyderabad,1457000,1453000
18,Senior,"['Authentication', 'Deep Learning', 'DynamoDB', 'Generative AI', 'GraphQL', 'Kubernetes', 'LangChain', 'PostgreSQL', 'SQL']",Pune,3539000,3644000
9,Lead,"['Hadoop', 'Java', 'LLM', 'Nginx', 'NumPy', 'Python', 'SQL', 'SQLite', 'Spring Boot']",Bangalore,4791000,5170000
4,Senior,"['Data Analysis', 'Machine Learning', 'Pandas', 'Python', 'Redis', 'SQL', 'Tableau', 'Terraform', 'TypeScript']",Bangalore,2909000,2793000
13,Senior,"['AWS', 'Bootstrap', 'LLM', 'Next.js', 'Python', 'Redis', 'SQL', 'TypeScript']",Delhi,3861000,4388000
17,Manager,"['Data Science', 'DynamoDB', 'ETL', 'Express.js', 'Nginx', 'Python', 'Terraform']",Hyderabad,5342000,6343000
12,Manager,"['Authentication', 'Go', 'Python', 'React Native', 'Rust', 'TypeScript']",Bangalore,5376000,6182000
3,Senior,"['FAISS', 'Go', 'Groq API', 'MLOps', 'Python']",Remote,1899000,2028000
4,Mid,"['Python', 'Scikit-learn', 'Terraform']",Mumbai,1754000,1698000
12,Lead,"['Docker', 'Groq API', 'Hadoop', 'Node.js', 'Python', 'REST API', 'Redis', 'Spark']",Mumbai,5174000,4399000
6,Mid,"['Dashboarding', 'Data Pipelines', 'Excel', 'Kafka', 'MySQL', 'Python']",Hyderabad,1699000,1750000
15,Manager,"['CSS', 'Computer Vision', 'Dart', 'HTML', 'JavaScript', 'NumPy', 'Python', 'SQL', 'Scikit-learn']",Noida,4886000,4548000
11,Director,"['Go', 'SQL', 'Tailwind CSS', 'TypeScript']",Hyderabad,6130000,6592000
4,Junior,"['C', 'Dashboarding', 'Docker', 'React Native', 'Vue.js']",Delhi,1194000,1173000
7,Senior,"['Dashboarding', 'FAISS', 'Firebase', 'Java', 'Microservices', 'OpenAI API', 'PostgreSQL', 'SQL', 'Swift']",Gurgaon,3388000,3043000
2,Mid,"['Agile', 'NLP', 'RAG']",Delhi,1532000,1516000
7,Lead,"['Bootstrap', 'Django', 'Excel', 'Groq API', 'LLM', 'MongoDB', 'Python', 'React Native', 'TypeScript']",Mumbai,4520000,4360000
5,Senior,"['Agile', 'Dart', 'Data Science', 'Docker', 'Machine Learning', 'MySQL', 'Python', 'SQL']",Chennai,2623000,2703000
3,Junior,"['Apache Spark', 'FastAPI', 'Firebase', 'Node.js']",Hyderabad,1076000,1117000
1,Junior,"['GitHub Actions', 'React', 'SQL']",Pune,667000,650000
9,Senior,"['Azure', 'GitHub Actions', 'LangChain', 'PostgreSQL', 'Python', 'Scikit-learn', 'Testing', 'Vector Databases']",Hyderabad,3369000,3817000
6,Senior,"['CI/CD', 'Deep Learning', 'Python', 'Statistics', 'Swift', 'System Design']",Bangalore,3643000,3985000
19,Lead,"['Android Development', 'Groq API', 'MLOps', 'Pandas', 'PostgreSQL', 'Python', 'Spark', 'iOS Development']",Delhi,5217000,5303000
12,Mid,"['C++', 'HTML', 'MySQL', 'Redis', 'iOS Development']",Pune,1994000,2321000
11,Senior,"['Computer Vision', 'Excel', 'Express.js', 'Generative AI', 'MySQL', 'Python', 'SQL', 'Statistics', 'System Design']",Remote,3318000,3623000
6,Mid,"['CSS', 'FastAPI', 'Machine Learning', 'NLP', 'System Design', 'TensorFlow']",Mumbai,2264000,2246000
8,Lead,"['ETL', 'Nginx', 'Python', 'React Native', 'System Design']",Pune,3519000,3813000
1,Junior,"['Android Development', 'LangGraph', 'Python']",Delhi,865000,862000
15,Senior,"['Agile', 'Authentication', 'Computer Vision', 'Data Pipelines', 'DynamoDB', 'Power BI', 'PyTorch', 'Python', 'Redis']",Noida,3989000,3854000
15,Director,"['AWS', 'Agile', 'FAISS', 'Kafka', 'Python', 'SQL']",Bangalore,7660000,9880000
11,Senior,"['Dart', 'Flutter', 'Microservices', 'NLP', 'Next.js', 'Python', 'Spring Boot']",Hyderabad,3310000,3177000
18,Director,"['API Design', 'Agile', 'Python', 'SQL']",Hyderabad,6842000,8049000
13,Manager,"['AWS', 'C', 'Excel', 'Groq API', 'Kafka', 'Machine Learning', 'Prompt Engineering', 'Tailwind CSS', 'iOS Development']",Mumbai,5347000,5128000
4,Mid,"['Agile', 'Java', 'NumPy', 'Python']",Chennai,1425000,1577000
2,Mid,"['Agile', 'Excel', 'SQL', 'Scikit-learn', 'Swift', 'Tailwind CSS', 'Vue.js']",Hyderabad,1361000,1317000
2,Junior,"['AWS', 'LangChain', 'PostgreSQL', 'TypeScript']",Bangalore,1041000,1248000
6,Lead,"['Agile', 'Authentication', 'Dart', 'Data Pipelines', 'GitHub Actions', 'Node.js', 'SQL']",Bangalore,4201000,4016000
3,Junior,"['Data Analysis', 'SQL']",Hyderabad,942000,919000
15,Senior,"['Agile', 'FastAPI', 'Groq API', 'NLP', 'React', 'SQL', 'TypeScript']",Bangalore,4150000,3884000
11,Senior,"['AWS', 'Firebase', 'Prompt Engineering', 'Python', 'React Native', 'SQL', 'SQLite', 'Statistics']",Delhi,3654000,3167000
5,Mid,"['C++', 'Data Pipelines', 'Deep Learning', 'Node.js', 'RAG', 'Vector Databases']",Bangalore,1967000,2044000
16,Director,"['DynamoDB', 'Hadoop', 'LLM', 'Nginx']",Hyderabad,7707000,8227000
9,Senior,"['AWS', 'Agile', 'Groq API', 'SQL', 'Spring Boot']",Mumbai,3415000,3477000
6,Mid,"['Kotlin', 'LangChain', 'Next.js', 'Python', 'SQL']",Bangalore,2337000,2707000
1,Junior,"['Hadoop', 'SQL', 'Spring Boot']",Bangalore,847000,839000
5,Lead,"['Authentication', 'Express.js', 'Groq API', 'MLOps', 'MySQL', 'OpenAI API', 'SQL', 'Swift', 'TypeScript', 'Vector Databases']",Gurgaon,4037000,3988000
14,Lead,"['Bootstrap', 'Excel', 'MLOps', 'SQL', 'Tableau', 'TensorFlow']",Bangalore,5294000,5776000
5,Senior,"['AWS', 'Agile', 'Authentication', 'Dart', 'FastAPI', 'HTML', 'Python', 'REST API']",Hyderabad,2781000,3073000
17,Manager,"['Excel', 'Flutter', 'GCP', 'Python', 'Redis', 'Scikit-learn']",Bangalore,5805000,6996000
15,Senior,"['Django', 'Docker', 'Excel', 'FastAPI', 'Generative AI', 'GraphQL', 'Rust', 'Spring Boot', 'iOS Development']",Pune,3239000,3423000
1,Junior,"['PyTorch', 'Python', 'SQL']",Noida,784000,804000
5,Lead,"['AWS', 'CI/CD', 'Excel', 'FastAPI', 'Generative AI', 'Kafka', 'Kubernetes', 'Next.js', 'Python', 'React Native']",Bangalore,4484000,4776000
9,Lead,"['Apache Spark', 'FastAPI', 'Go', 'GraphQL', 'NLP', 'Next.js', 'Python', 'React Native', 'SQL']",Delhi,5184000,5112000
13,Lead,"['AWS', 'Data Pipelines', 'Flutter', 'Prompt Engineering', 'PyTorch', 'SQL']",Pune,3991000,3754000
13,Lead,"['Angular', 'GCP', 'MySQL', 'Prompt Engineering', 'Redis']",Delhi,4844000,4570000
0,Junior,"['Kafka', 'LangChain', 'LangGraph', 'NumPy', 'Pandas']",Gurgaon,906000,1028000
8,Senior,"['Authentication', 'Dart', 'PostgreSQL', 'Python', 'REST API', 'SQL']",Delhi,3625000,3570000
12,Lead,"['C', 'Data Pipelines', 'DynamoDB', 'GraphQL', 'RAG', 'SQL', 'TensorFlow']",Gurgaon,4557000,5084000
7,Senior,"['HTML', 'Kubernetes', 'Python', 'System Design']",Hyderabad,3142000,2645000
19,Senior,"['Dart', 'Dashboarding', 'Express.js', 'Groq API', 'Kotlin', 'LangChain', 'SQL', 'SQLite', 'Tailwind CSS']",Bangalore,4544000,5315000
9,Senior,"['Flutter', 'Go', 'MLOps', 'Node.js', 'NumPy', 'Python', 'SQLite', 'Swift', 'Testing']",Bangalore,3567000,3243000
20,Director,"['API Design', 'AWS', 'Computer Vision', 'FAISS', 'Generative AI', 'MLOps', 'Python', 'SQL']",Remote,6692000,6447000
6,Senior,"['AWS', 'FastAPI', 'Kubernetes', 'Machine Learning', 'OpenAI API', 'PostgreSQL', 'React Native', 'SQL', 'Tailwind CSS']",Noida,3421000,3754000
11,Senior,"['Authentication', 'Docker', 'Go', 'Python', 'Spring Boot', 'Testing', 'Vector Databases']",Bangalore,3595000,4047000
10,Senior,"['CI/CD', 'Java', 'LLM', 'React', 'SQL', 'Tailwind CSS']",Noida,3867000,3661000
1,Junior,"['C', 'Next.js', 'SQL']",Pune,652000,691000
5,Junior,"['C++', 'Node.js', 'Power BI', 'Python', 'SQL']",Pune,1158000,1301000
15,Lead,"['Agile', 'CSS', 'Dart', 'ETL', 'Kotlin', 'MLOps', 'Python', 'RAG', 'SQL']",Mumbai,5459000,6271000
17,Senior,"['Bootstrap', 'Express.js', 'MongoDB', 'Python', 'SQL']",Hyderabad,3673000,3960000
16,Mid,"['Firebase', 'PostgreSQL', 'PyTorch', 'React']",Gurgaon,3109000,3045000
9,Senior,"['GCP', 'Generative AI', 'Rust', 'SQL', 'Spring Boot']",Gurgaon,3600000,3590000
0,Mid,"['Angular', 'SQL', 'TypeScript']",Bangalore,1308000,1242000
9,Senior,"['Dart', 'Data Analysis', 'GitHub Actions', 'JavaScript', 'Kotlin', 'OpenAI API', 'React']",Delhi,3303000,3113000
9,Junior,"['NLP', 'Python']",Pune,1453000,1594000
18,Manager,"['Next.js', 'Python', 'Redis', 'Scikit-learn']",Mumbai,5817000,6384000
16,Manager,"['Data Analysis', 'Excel', 'Groq API', 'Python', 'SQL', 'Scikit-learn']",Delhi,5703000,5883000
19,Lead,"['Docker', 'Groq API', 'LLM', 'MLOps', 'PostgreSQL', 'Python', 'SQL', 'Spark']",Mumbai,5019000,4542000
13,Director,"['Android Development', 'Deep Learning', 'Python', 'Redis', 'SQL']",Chennai,6071000,7093000
13,Lead,"['Python', 'Redis', 'SQL', 'Swift', 'iOS Development']",Delhi,5166000,5528000
18,Manager,"['Angular', 'ETL', 'Go', 'Kubernetes', 'PostgreSQL', 'Python', 'SQL', 'Scikit-learn', 'Terraform']",Delhi,5224000,5343000
1,Junior,"['Excel', 'GCP', 'Python', 'SQL']",Pune,696000,658000
14,Director,"['API Design', 'AWS', 'Excel', 'MLOps', 'SQL', 'Testing']",Pune,5581000,6011000
6,Senior,"['Docker', 'Generative AI', 'Go', 'MLOps', 'Python', 'Terraform', 'iOS Development']",Bangalore,3723000,3825000
19,Lead,"['API Design', 'CSS', 'Flutter', 'GraphQL', 'Kafka', 'LangChain', 'Python', 'Spark', 'Vector Databases']",Delhi,5695000,5862000
3,Mid,"['OpenAI API', 'Python', 'RAG', 'Vector Databases']",Mumbai,1974000,1928000
20,Director,"['Authentication', 'DynamoDB', 'GraphQL', 'PostgreSQL', 'PyTorch', 'Python', 'Spring Boot']",Bangalore,8258000,8431000
7,Manager,"['LangGraph', 'Python', 'SQL', 'Swift']",Hyderabad,4774000,4762000
6,Mid,"['Data Analysis', 'Firebase', 'Go', 'Machine Learning', 'Python', 'Statistics', 'System Design']",Chennai,1953000,2116000
0,Mid,"['Kubernetes', 'Python', 'SQL', 'iOS Development']",Bangalore,1390000,1530000
2,Mid,"['Data Pipelines', 'JavaScript', 'Kubernetes', 'MLOps', 'Python', 'SQL', 'Vue.js']",Bangalore,1684000,1758000
8,Mid,"['Machine Learning', 'Python', 'Redis', 'SQL']",Bangalore,2462000,2171000
11,Senior,"['CI/CD', 'Go', 'Kafka', 'Kotlin', 'MongoDB', 'Node.js', 'Vue.js']",Pune,2669000,2965000
10,Lead,"['Computer Vision', 'Deep Learning', 'GCP', 'Pandas', 'PyTorch', 'Python', 'RAG', 'SQL', 'Spark']",Mumbai,5339000,5600000
5,Mid,"['Groq API', 'JavaScript', 'Python']",Mumbai,1854000,2064000
5,Mid,"['Firebase', 'Generative AI', 'Groq API', 'JavaScript', 'Python', 'REST API']",Mumbai,2086000,2191000
15,Director,"['Hadoop', 'Kotlin', 'Power BI', 'Python', 'SQL', 'System Design', 'TypeScript']",Gurgaon,7039000,6457000
15,Lead,"['Groq API', 'Kubernetes', 'MLOps', 'SQL', 'iOS Development']",Gurgaon,5102000,5942000
5,Lead,"['Docker', 'Excel', 'Flutter', 'Kubernetes', 'Python', 'SQL']",Mumbai,3974000,4668000
1,Junior,"['DynamoDB', 'HTML', 'LangGraph', 'Python', 'SQL']",Gurgaon,987000,965000
20,Lead,"['Excel', 'Python', 'Rust', 'SQL', 'Spring Boot', 'Swift', 'Testing']",Hyderabad,4901000,5565000
10,Senior,"['Data Pipelines', 'Django', 'Go', 'PostgreSQL', 'Python', 'SQL']",Bangalore,3687000,3914000
7,Mid,"['Hadoop', 'Machine Learning', 'PostgreSQL', 'Power BI', 'Python', 'Redis', 'SQL']",Delhi,2468000,2727000
3,Junior,"['Express.js', 'Python']",Delhi,1115000,1206000
18,Director,"['Angular', 'Azure', 'Generative AI', 'Nginx', 'SQL']",Chennai,6647000,7984000
5,Senior,"['Docker', 'GCP', 'MLOps', 'NLP', 'Testing']",Bangalore,3319000,3247000
1,Junior,"['DynamoDB', 'Python', 'RAG', 'SQL', 'Statistics']",Hyderabad,913000,1034000
7,Senior,"['AWS', 'Data Pipelines', 'Docker', 'Generative AI', 'Hadoop', 'MLOps', 'Python', 'SQL']",Delhi,3851000,3612000
15,Manager,"['AWS', 'Apache Spark', 'Azure', 'Data Pipelines', 'Firebase', 'GraphQL', 'SQL']",Bangalore,5405000,6226000
15,Manager,"['Apache Spark', 'Bootstrap', 'C++', 'CSS', 'Dashboarding', 'Prompt Engineering', 'React', 'SQL']",Bangalore,5695000,5380000
2,Mid,"['PostgreSQL', 'React Native', 'SQL']",Hyderabad,1406000,1381000
8,Lead,"['AWS', 'Authentication', 'Deep Learning', 'GCP', 'Java', 'Kafka', 'NLP', 'Next.js', 'OpenAI API', 'Python']",Delhi,4976000,4690000
9,Mid,"['C', 'ETL', 'Machine Learning', 'Python', 'SQL', 'Vue.js']",Gurgaon,2606000,2702000
17,Manager,"['HTML', 'Machine Learning', 'Nginx', 'Pandas', 'Python', 'SQL']",Bangalore,6388000,5598000
13,Manager,"['DynamoDB', 'FAISS', 'Java', 'Tableau']",Mumbai,5792000,6654000
19,Senior,"['Android Development', 'MLOps', 'Prompt Engineering', 'Python', 'REST API']",Bangalore,4917000,4499000
1,Junior,"['CI/CD', 'CSS', 'SQL']",Bangalore,814000,824000
8,Mid,"['GCP', 'Pandas', 'Tailwind CSS']",Bangalore,2485000,2310000
5,Lead,"['Azure', 'Dashboarding', 'MLOps', 'MySQL', 'Vue.js']",Noida,3990000,4150000
6,Senior,"['AWS', 'Bootstrap', 'REST API', 'SQL', 'Vector Databases']",Delhi,2930000,2691000
14,Manager,"['CI/CD', 'FastAPI', 'GitHub Actions', 'HTML', 'LLM', 'LangChain', 'PostgreSQL', 'Python', 'React']",Remote,5030000,5311000
15,Lead,"['CI/CD', 'Data Analysis', 'ETL', 'Excel', 'FAISS', 'Firebase', 'GraphQL', 'Kubernetes', 'Python', 'Redis']",Bangalore,4684000,5101000
0,Junior,"['Python', 'Statistics', 'Vector Databases']",Chennai,560000,590000
8,Director,"['Data Science', 'Java', 'LangGraph', 'Python', 'SQL']",Bangalore,7215000,5966000
13,Lead,"['Computer Vision', 'DynamoDB', 'GCP', 'RAG', 'REST API', 'Redis', 'SQL', 'Spark', 'System Design']",Delhi,4966000,5106000
12,Lead,"['Deep Learning', 'Flutter', 'Nginx', 'Python', 'SQL', 'SQLite', 'Spark', 'Testing']",Pune,3683000,4299000
7,Lead,"['GCP', 'Machine Learning', 'MongoDB', 'PostgreSQL', 'Python', 'System Design']",Bangalore,5052000,4651000
2,Mid,"['C', 'MongoDB', 'PostgreSQL', 'Python', 'React', 'SQL']",Gurgaon,1609000,1782000
15,Lead,"['Angular', 'Excel', 'Python', 'Rust', 'SQL', 'Spark', 'Tableau', 'TensorFlow', 'iOS Development']",Chennai,4175000,4595000
9,Senior,"['DynamoDB', 'Express.js', 'Hadoop', 'Python', 'Scikit-learn', 'Spark', 'Spring Boot', 'Swift', 'Tableau']",Gurgaon,3665000,3367000
10,Senior,"['AWS', 'Bootstrap', 'Docker', 'Generative AI', 'LangChain', 'PyTorch', 'RAG', 'Terraform']",Delhi,3849000,3973000
5,Mid,"['DynamoDB', 'ETL', 'HTML', 'Kotlin', 'Python', 'React Native']",Pune,1577000,1534000
5,Mid,"['Machine Learning', 'Python', 'SQLite']",Hyderabad,1980000,1928000
13,Lead,"['Dart', 'DynamoDB', 'Prompt Engineering', 'Python', 'RAG', 'Spark', 'Spring Boot']",Pune,3830000,4486000
15,Mid,"['FastAPI', 'NumPy', 'Rust', 'SQL']",Bangalore,2765000,3082000
12,Senior,"['Agile', 'Apache Spark', 'C++', 'OpenAI API', 'Python', 'Swift', 'System Design']",Mumbai,3618000,3627000
13,Lead,"['Android Development', 'GraphQL', 'Hadoop', 'Python', 'SQL']",Gurgaon,5200000,5364000
18,Lead,"['Agile', 'Authentication', 'Azure', 'Kubernetes', 'OpenAI API', 'Power BI', 'Python', 'SQL', 'Spark', 'Vector Databases']",Bangalore,5586000,6056000
13,Manager,"['Docker', 'Flutter', 'LLM', 'MLOps', 'Pandas', 'Power BI', 'SQL', 'Scikit-learn', 'Tableau']",Pune,4604000,5258000
3,Mid,"['C', 'Data Analysis', 'LLM', 'Python', 'RAG']",Bangalore,1908000,1916000
16,Lead,"['Flutter', 'HTML', 'Pandas', 'Python', 'React', 'SQL']",Hyderabad,4414000,4303000
2,Mid,"['AWS', 'Flutter', 'GraphQL', 'HTML', 'Power BI', 'Python']",Delhi,1580000,1575000
20,Lead,"['Azure', 'Bootstrap', 'Data Analysis', 'Deep Learning', 'Kubernetes', 'Python', 'Statistics', 'Swift', 'TypeScript']",Delhi,6144000,5173000
1,Junior,"['Flutter', 'SQL']",Delhi,776000,814000
19,Senior,"['API Design', 'OpenAI API', 'React Native', 'SQL', 'Vector Databases']",Chennai,3219000,3027000
15,Senior,"['Docker', 'Kotlin', 'Power BI', 'PyTorch', 'SQL']",Bangalore,4086000,4194000
11,Mid,"['C++', 'Flutter', 'HTML', 'SQL']",Delhi,2795000,2861000
2,Mid,"['Angular', 'Go', 'PyTorch', 'Python']",Mumbai,1692000,1917000
17,Director,"['FAISS', 'LangGraph', 'PostgreSQL', 'PyTorch', 'SQL', 'Spark', 'Testing', 'TypeScript']",Mumbai,6960000,6754000
7,Mid,"['DynamoDB', 'Excel', 'Hadoop', 'Next.js', 'Python', 'SQL', 'Tailwind CSS']",Pune,1824000,1606000
8,Mid,"['Data Science', 'FAISS', 'Pandas', 'Python', 'TensorFlow', 'Vector Databases']",Bangalore,2500000,2567000
5,Senior,"['CSS', 'Machine Learning', 'Next.js', 'Power BI', 'Python', 'SQL']",Chennai,2389000,2440000
4,Senior,"['Groq API', 'Python', 'SQL', 'Vue.js']",Delhi,2919000,3193000
14,Senior,"['Authentication', 'C++', 'Docker', 'Python', 'System Design']",Delhi,3793000,3707000
